258.363617,264.475739,46.000000,353.847198,244.945953,11.383945,0.019455,0.000000,102710.523438,0.004110,0.020473,281.809387,278.568329,280.381012,281.147919
53.636364,343.382355,7.181818,353.622467,214.326736,27.464365,0.244909,0.793091,101792.914062,0.007131,0.245142,282.820953,279.183533,282.720001,282.640320
262.872742,285.214355,46.945457,357.313904,239.985352,9.442839,0.022182,0.735636,102297.656250,0.003981,0.022471,283.028381,278.101471,279.285034,279.986053
265.654541,241.690262,48.145454,325.251404,248.351883,7.554235,0.006182,0.008000,103242.804688,0.002466,0.006589,275.404602,272.584534,274.059753,275.083435
274.854553,234.944092,49.927269,327.376038,241.298584,8.763577,0.010000,0.000000,103092.476562,0.002066,0.010602,276.743103,272.275879,275.337311,276.324158
63.254547,330.437073,9.109091,340.043182,240.886719,24.241371,0.224182,0.303818,103038.562500,0.004810,0.223404,279.164032,277.117645,278.773834,278.898773
254.927277,293.147522,44.181816,348.864044,247.851471,19.554520,0.038727,0.039818,103484.140625,0.004429,0.039198,280.880554,277.394531,279.655121,280.392792
161.818192,303.914551,25.945454,351.471130,218.623001,24.038919,0.194909,0.545636,103097.296875,0.004900,0.194871,282.164948,278.148193,280.734436,281.239075
138.036362,331.706207,22.727274,366.898865,246.803909,24.074850,0.172727,0.359091,102528.476562,0.006366,0.173338,284.833099,281.749298,283.880127,284.216553
94.418182,363.624451,14.109091,383.818420,240.125198,31.260645,0.236545,0.509818,102076.429688,0.009430,0.237095,288.088074,285.480225,287.575012,287.473328
177.781815,382.352356,26.981817,413.124512,218.165863,32.614979,0.170909,0.888182,101720.007812,0.011982,0.171284,293.281433,290.416199,292.394958,292.542694
165.309082,385.639771,24.727270,414.440094,232.866165,32.388863,0.492545,5.580000,101198.015625,0.012817,0.492020,293.464905,291.280792,292.569702,292.518738
110.218178,382.802429,15.636365,410.150391,190.802750,32.413589,0.331818,7.810727,100682.578125,0.012139,0.332002,292.860046,290.219482,291.317963,291.202759
113.836365,293.908386,15.618182,337.428314,155.968491,14.236017,0.453818,0.054000,102138.843750,0.003360,0.453458,278.093262,276.756927,277.461609,277.792236
135.945465,285.950989,22.545452,335.329895,232.359039,14.543970,0.072364,0.044364,102149.796875,0.003842,0.072678,278.449371,275.501465,277.275299,277.558441
296.345459,243.726318,53.163635,340.639465,253.695969,8.494877,0.000000,0.000000,102452.039062,0.003608,0.001164,279.755768,275.228210,278.198364,278.830627
289.272736,244.946686,50.709087,335.467529,243.825974,10.194435,0.014909,0.001636,103140.093750,0.002964,0.015611,278.266724,274.577789,276.739441,277.557983
304.181824,234.207352,55.163635,332.095062,241.799850,6.369370,0.003818,0.000000,103019.421875,0.002022,0.004376,277.652435,272.872131,275.650513,276.472076
309.690887,232.326447,56.018181,343.796570,245.493286,4.849159,0.005455,0.000000,102855.820312,0.002712,0.005987,280.216248,274.296509,277.671814,278.708801
214.399994,269.659363,35.781818,343.332550,227.379837,14.698675,0.068545,0.001273,102596.992188,0.003570,0.069198,281.241943,276.259430,280.054199,280.221008
191.854538,362.252747,29.254543,391.028564,230.608551,28.461559,0.135818,0.281091,101928.617188,0.009816,0.136344,289.894440,285.372009,288.845245,288.963013
282.436340,353.755768,47.636364,413.091888,261.650543,19.806028,0.037818,0.268727,101586.718750,0.009327,0.038824,292.911682,289.822418,291.468445,291.709717
300.309082,293.924377,52.363636,395.151276,272.728699,13.937464,0.003636,0.000000,101843.601562,0.006119,0.004727,290.639893,284.317383,288.444061,289.431580
198.199997,366.689240,31.200001,407.915771,266.029602,23.125271,0.079636,0.138727,101785.343750,0.011394,0.080002,292.591705,288.993896,291.885101,292.223480
267.236389,387.501160,43.763638,432.827393,258.087433,27.526043,0.045273,0.133455,101229.562500,0.012299,0.046175,296.850708,293.692871,295.811035,295.887939
73.199997,372.223480,11.418182,390.859314,266.212006,31.702442,0.249455,1.501636,101349.210938,0.009060,0.249562,291.439514,284.700470,285.541748,285.775970
58.654541,315.166046,9.527273,322.896545,184.617004,23.606955,0.683091,5.720545,101977.921875,0.003902,0.683093,274.970520,274.030212,274.565460,274.757751
324.672760,261.646667,57.000000,351.650574,256.018463,10.669996,0.000545,0.001273,102019.562500,0.005096,0.001675,281.812744,276.231079,280.286316,281.432007
154.727264,344.647461,23.490910,378.046387,245.490631,18.443489,0.085455,0.123818,101878.929688,0.008228,0.085344,287.568085,283.489197,286.749969,287.023804
343.018219,245.713898,61.545452,351.947418,249.263763,5.181840,0.001091,0.000000,103459.359375,0.003309,0.002133,281.894592,277.851868,280.071625,280.659363
342.781799,242.907806,61.218182,353.805634,254.676224,5.324708,0.004182,0.000000,102991.406250,0.003834,0.004578,283.035583,277.104279,281.176697,281.810577
228.927292,321.629822,34.690910,374.741547,173.293900,21.097876,0.194182,0.229636,102607.375000,0.006899,0.194744,286.012177,282.328156,284.934021,285.498871
291.054535,313.383759,48.581818,377.443909,265.346588,13.624433,0.026727,0.062727,102810.070312,0.006388,0.027391,286.260468,282.679291,284.940521,285.535919
339.890930,285.009338,59.127270,381.959381,267.545959,10.755936,0.003455,0.000000,102415.726562,0.006442,0.004144,288.563934,282.714050,287.017212,287.451630
286.181824,314.351898,48.145454,391.161194,249.518524,19.311920,0.030182,0.008364,101791.000000,0.008068,0.030375,289.979218,285.577057,288.862061,289.301910
159.236359,378.518860,23.090908,409.200653,222.702759,32.365002,0.341636,0.678364,101461.125000,0.011360,0.341640,292.779388,290.104401,291.873779,291.853302
252.672729,377.851746,38.781818,417.018250,236.402008,33.242290,0.187091,1.912727,101691.710938,0.012022,0.186875,293.792053,290.943756,292.826233,293.120911
204.054535,371.408386,31.309092,407.155762,245.586472,30.459415,0.076909,0.188909,101768.953125,0.011357,0.077784,292.245331,289.312561,291.608185,291.864197
216.945465,382.158508,33.527275,412.939148,208.268463,29.824194,0.210727,1.768364,100724.617188,0.012352,0.211440,293.356506,290.815247,292.381500,292.263123
361.636383,265.045319,62.909088,363.877655,260.411194,8.641867,0.000727,0.000182,101736.437500,0.004533,0.001678,283.801422,280.336975,281.657196,282.385498
373.527283,238.803314,65.854546,351.295929,250.729782,5.459460,0.000000,0.000000,102105.625000,0.003557,0.001080,282.240234,276.552765,280.723938,281.766052
362.145447,281.354919,62.090904,378.882385,271.476624,12.047389,0.000364,0.000000,101696.671875,0.006849,0.001053,287.898010,282.217834,286.702698,287.247437
244.109100,303.375916,39.181816,343.727783,190.949188,15.157951,0.136545,0.036364,102762.703125,0.002865,0.136976,280.172943,275.825562,277.796783,278.589813
335.018188,277.802155,56.145454,352.239929,242.319382,19.229488,0.010182,0.000000,102444.234375,0.003945,0.011044,282.015656,277.453308,280.890137,281.809875
247.872726,315.190002,38.345455,372.436401,200.759247,25.349514,0.219818,0.283818,101791.835938,0.006575,0.220724,286.563599,282.024841,285.483704,285.987274
234.745453,362.811584,36.799999,397.180756,230.085495,25.659073,0.179818,2.775091,101258.671875,0.010036,0.179620,290.312134,287.001892,288.673035,288.925629
354.036377,285.049377,59.145454,355.718689,259.674194,9.792964,0.014000,0.035091,102046.976562,0.004631,0.014240,282.252716,279.025208,281.407379,282.093353
385.527252,267.551086,66.363632,376.101562,261.366852,7.488688,0.011091,0.000000,102419.296875,0.005245,0.012333,287.145386,280.159698,284.923035,286.008972
367.727234,302.823792,61.127270,395.621490,238.213669,17.193546,0.023818,0.000000,101693.781250,0.007227,0.024645,291.342712,285.778259,289.868591,290.195312
327.309113,346.251678,51.945454,414.861511,242.146774,25.103909,0.071273,0.018727,101353.015625,0.010935,0.072300,294.100616,289.499664,293.017975,293.513794
327.636383,376.900940,51.745453,425.569580,258.391815,26.536158,0.049455,0.108727,101478.179688,0.011713,0.049807,295.308380,291.925262,294.513000,295.027588
339.745453,367.788177,54.472729,428.149414,296.100769,23.381855,0.022182,0.053273,101555.062500,0.012044,0.022964,295.924835,291.917572,294.966125,295.582428
191.309082,392.136230,28.563635,422.534576,247.871063,31.109661,0.238364,0.524000,101233.953125,0.012266,0.238445,294.889923,292.283600,293.941864,294.131683
175.490891,325.220184,26.799999,349.011963,243.983932,14.210169,0.134727,1.037636,101873.203125,0.004442,0.134735,281.475525,277.795441,278.803589,279.224579
415.509094,241.589157,72.454544,352.943420,261.013092,5.365315,0.000000,0.000000,102794.710938,0.003530,0.000340,282.598755,276.464783,280.727478,281.495178
401.945465,267.485443,68.290909,369.860870,239.962677,7.929128,0.012182,0.000000,102795.484375,0.004464,0.012175,286.172211,280.801941,285.048553,285.430023
131.109085,329.098694,20.527271,369.033417,238.019165,18.415651,0.122909,0.089455,102615.312500,0.006698,0.122865,285.513702,282.402008,285.170441,285.237396
332.545471,345.157837,52.218182,398.510254,227.978592,24.632193,0.072727,0.057091,102596.906250,0.008028,0.072782,290.672302,286.488037,289.388367,290.018616
406.345428,304.698517,67.981819,405.099030,265.468323,17.050098,0.018545,0.000000,102075.851562,0.007634,0.019527,292.360016,285.899902,290.698151,291.625732
264.799988,356.538177,41.181816,411.163971,217.527145,32.952408,0.140727,0.276909,101539.703125,0.010884,0.141455,293.200897,289.136047,292.175903,292.672668
375.545471,331.755463,60.236366,404.298523,204.498062,16.803095,0.062364,0.020909,101798.835938,0.007282,0.063122,291.396484,288.276276,290.272339,290.786133
429.054535,284.217224,73.454552,395.105072,273.701691,8.897488,0.000182,0.000000,101512.921875,0.006067,0.000985,291.262299,284.794373,289.814636,290.195740
396.272736,338.801880,64.254547,419.889465,272.882507,24.220070,0.007091,0.004182,100910.492188,0.010650,0.008025,294.578979,289.808350,293.522247,294.389954
404.872742,355.193420,65.727272,432.250671,278.115540,26.049219,0.005273,0.006364,100930.484375,0.011186,0.005949,297.082428,292.311340,295.714844,296.322479
366.818176,369.972443,57.400002,429.608063,270.561310,28.699512,0.028000,0.072000,100786.140625,0.011806,0.028962,296.352539,292.222107,295.509216,296.081818
234.672729,370.008392,35.781818,413.189453,225.136032,26.952997,0.395818,0.291636,101333.515625,0.009274,0.395558,293.755707,289.947571,291.397034,291.757812
431.472717,316.622345,72.018181,414.190613,289.459747,17.085114,0.001636,0.000000,101461.148438,0.008822,0.002655,294.365875,288.786469,293.109528,293.726318
363.454529,395.747742,56.272728,441.964447,272.050476,34.654308,0.041818,0.184000,100801.703125,0.012651,0.042233,298.433167,294.461273,297.524597,297.971497
333.218170,392.743225,50.818180,439.471375,217.845306,30.400494,0.084909,0.363818,101004.773438,0.012595,0.086044,297.760071,294.205231,296.585510,297.103790
416.327301,337.066956,67.181816,413.647278,276.138611,20.175758,0.030727,0.044182,101771.742188,0.008642,0.030473,293.054474,289.779846,292.058105,292.866394
306.290924,390.372375,45.945457,431.387268,219.512115,37.405830,0.137636,0.442727,100599.742188,0.012514,0.137387,297.063293,292.706848,296.107513,296.377502
154.800003,379.027039,23.163637,403.935669,205.181976,32.635052,0.366364,2.685091,100339.562500,0.010570,0.366607,291.400970,288.736633,289.581390,289.786926
460.799988,262.574524,78.400002,369.612549,256.158142,7.709090,0.003273,0.000000,102237.976562,0.003405,0.003622,285.531738,280.992493,284.130371,284.817383
456.818176,268.403961,77.254539,380.327301,249.889847,8.280001,0.016727,0.000000,102534.851562,0.003712,0.017158,288.400757,281.780182,287.105103,287.631927
454.054535,289.086304,75.672722,386.646118,247.758026,14.288050,0.003455,0.000000,102882.265625,0.004801,0.004718,288.875885,283.778503,287.501190,288.180176
473.945404,262.826996,80.654549,382.114105,256.597687,6.929190,0.000000,0.000000,102716.468750,0.003885,0.000231,288.326019,281.485291,286.477234,287.483215
468.018158,286.202332,78.745453,397.080475,272.760864,10.626122,0.000000,0.000000,102303.171875,0.005077,0.000233,291.640869,284.996155,290.201141,290.616028
368.690918,321.200989,60.981819,401.899597,272.267639,17.937237,0.026364,0.008545,101866.140625,0.008387,0.026125,292.556702,286.314026,291.288269,291.848907
465.781830,311.042694,77.345451,401.964203,275.791016,13.203835,0.002909,0.137455,102109.968750,0.006489,0.002745,291.381653,286.982086,289.779449,290.494934
450.854553,318.203033,73.636368,410.162994,261.036530,22.375011,0.041091,0.003636,101413.210938,0.008537,0.041218,293.907867,287.426086,292.822571,293.426605
133.527267,396.367615,20.072727,421.019135,191.320602,34.992729,0.406727,2.742363,100694.875000,0.014235,0.407242,294.723694,292.323730,294.234558,294.215149
472.727295,277.596527,77.690903,367.332764,250.795853,10.448703,0.026000,0.003091,101969.726562,0.003810,0.026551,285.192932,280.521637,283.953674,284.806000
486.836365,268.714294,82.381821,377.641022,268.921722,8.487786,0.000000,0.000000,102359.171875,0.004877,0.000287,287.742584,281.601471,286.620789,287.259766
467.872742,309.832825,77.090904,402.579193,277.348938,16.829336,0.002182,0.000364,101834.367188,0.008436,0.003333,292.541656,285.704895,291.571198,292.169525
311.618225,396.494690,48.036366,433.429871,279.579376,32.236156,0.130727,0.557455,101214.054688,0.013087,0.131442,297.416168,292.956451,296.629059,296.780457
456.890930,374.573029,73.709091,452.581360,289.728394,27.599085,0.009455,0.012545,101084.304688,0.011987,0.009816,300.627625,295.643250,299.275574,299.776367
387.981812,398.728577,58.618183,446.698334,275.589447,32.580612,0.149455,1.604727,101162.234375,0.014647,0.150071,300.123230,295.289734,298.001373,298.290558
466.363678,331.258789,75.727272,416.686432,264.930969,22.719242,0.015818,0.128000,101868.546875,0.007214,0.016715,294.835144,289.546448,292.913452,293.411469
484.472717,320.594055,79.763634,424.408997,252.627518,13.148314,0.011636,0.000000,101554.023438,0.007822,0.012245,296.644226,289.363098,295.258484,295.690338
408.399994,396.081085,62.509094,447.897614,264.815735,31.874844,0.070727,0.137636,100980.109375,0.012824,0.070120,299.701080,295.146576,298.751068,299.234924
217.509109,408.048981,31.145456,437.394348,144.810715,38.505413,0.409455,2.491091,101262.171875,0.014834,0.409256,298.085114,294.340027,296.418274,296.592773
478.181824,315.052490,77.036362,414.071594,210.337891,11.172396,0.051455,0.000182,102545.242188,0.005321,0.051584,294.032440,288.945557,292.591461,293.070923
486.072693,309.676270,79.781815,415.350159,252.874954,15.570720,0.026545,0.000000,102489.703125,0.006228,0.027013,294.872375,288.364655,293.357727,293.803558
429.109070,354.884827,68.618179,426.978119,247.874954,33.076550,0.023091,0.011273,101986.828125,0.008967,0.023709,296.477112,290.464417,295.320251,295.743744
420.309082,377.033661,65.854546,430.387146,266.406219,38.320107,0.062545,1.512182,101885.742188,0.013583,0.062336,297.048401,291.761292,295.347107,295.749939
429.636322,376.430237,67.781815,435.257263,230.234695,37.578911,0.067273,2.220727,101812.414062,0.014333,0.067705,297.892242,293.147705,296.586090,296.792267
364.581848,383.693542,55.345451,433.965240,184.869156,39.468620,0.165091,2.230364,101403.609375,0.014356,0.165631,297.696503,293.075378,295.927856,296.324585
443.854553,370.799744,69.672722,432.928375,238.021210,36.964588,0.070364,2.118364,101383.976562,0.013734,0.069925,297.851746,292.317139,296.283569,296.637085
473.745453,366.147491,75.254539,436.953674,268.955353,33.548454,0.016909,0.606000,101409.500000,0.012529,0.017842,298.055115,293.279297,296.454498,296.939758
457.399994,374.682861,72.290909,436.575439,274.872253,35.347034,0.010727,1.435273,101162.921875,0.013188,0.011715,298.585938,293.329376,296.721497,297.096527
421.290924,395.732635,64.381821,448.255371,271.676819,35.361263,0.058000,1.885091,100811.250000,0.014367,0.059475,300.506714,294.604156,298.155060,298.515747
451.381836,410.512054,70.036362,466.139069,298.535706,29.336689,0.018909,0.380182,100786.171875,0.014610,0.019431,302.683838,298.108002,301.625671,302.195587
445.799988,410.864899,68.981819,469.938477,295.806366,27.909023,0.028364,0.097091,101119.859375,0.013219,0.029180,303.251129,298.909851,302.060242,302.550781
438.927246,401.656860,67.745461,466.159760,232.584625,27.951868,0.077818,0.046727,101390.531250,0.012358,0.077951,302.427643,298.214691,301.362213,301.927826
368.981842,397.389587,55.981819,452.024597,216.780731,33.195908,0.173818,0.372909,101577.851562,0.013318,0.173582,300.292633,296.190094,299.272949,299.703857
419.436340,365.565491,65.163635,417.357605,262.483154,30.268473,0.038909,0.696727,101844.343750,0.008459,0.039438,294.481628,289.545380,292.400452,293.027618
492.763611,312.519562,80.309097,400.640594,242.046585,18.911264,0.056727,0.000000,101960.851562,0.006144,0.057115,292.139923,285.861023,290.672302,291.393372
266.509094,370.136169,41.472725,403.599670,254.555176,35.364979,0.130364,2.378000,101491.640625,0.010907,0.130782,292.120605,288.412445,290.935852,291.270905
426.799988,375.867737,66.545456,427.203125,275.591064,26.671158,0.043636,0.258545,101426.367188,0.011373,0.044009,295.621674,292.346313,294.941681,295.414307
504.254547,336.761383,81.418182,426.541931,265.491516,24.392109,0.016182,0.000000,101736.937500,0.009410,0.016767,296.154938,289.987000,295.172668,295.973541
513.872742,347.700867,84.218185,439.244324,286.271515,23.634180,0.000000,0.000000,101961.632812,0.009641,0.000805,298.278076,292.579773,297.244385,297.966370
501.654541,359.192139,81.509094,443.613190,282.087585,28.870911,0.010909,0.035091,101607.109375,0.012089,0.011495,299.639496,293.281738,298.372253,298.960510
416.181824,413.334656,63.436363,459.109039,240.521530,41.778008,0.068182,1.323636,101287.000000,0.015633,0.068645,301.889069,296.938751,300.474365,300.909210
359.290894,405.556824,54.745453,446.874115,250.304489,41.020451,0.112727,0.384545,101340.921875,0.014320,0.111762,298.901093,294.586365,297.622742,298.518829
205.272736,404.839813,30.163639,440.623352,150.854141,45.400002,0.533455,2.439455,101368.265625,0.016627,0.532655,297.925293,295.469513,297.044556,297.132141
406.309082,400.337158,61.581818,449.796326,207.709106,39.488567,0.121273,0.680909,101756.609375,0.014951,0.121695,299.915527,295.761810,298.795776,299.346741
368.036377,394.497101,56.200001,451.882629,179.927292,38.786751,0.287818,0.190364,101732.398438,0.013523,0.287580,300.172546,296.117767,299.249359,299.580750
408.909088,395.703217,64.090912,463.536560,189.530746,38.338890,0.138364,0.082909,101465.429688,0.013524,0.135344,302.506104,297.043274,301.110046,301.724548
409.181824,395.727692,64.327271,455.679932,227.360992,38.136944,0.145273,1.257091,101073.046875,0.015500,0.145578,301.810242,296.156647,299.878357,300.178009
402.927307,414.652008,61.490906,458.674957,241.140900,39.528736,0.087455,4.103455,100841.210938,0.017493,0.086169,301.972839,297.736023,300.549988,300.680115
407.018158,404.352600,63.236366,459.585388,188.883499,42.845184,0.204182,3.282182,101364.109375,0.016882,0.204413,301.727142,297.102478,300.328949,300.960968
479.799988,390.296295,75.254547,446.409576,248.858810,40.580177,0.038727,2.579454,101423.328125,0.016176,0.038485,299.567810,295.531891,298.326843,298.704132
466.727234,397.355377,72.127274,451.570648,270.570953,38.314640,0.016727,1.127091,101415.726562,0.015305,0.017138,300.651184,295.949677,299.093262,299.745361
533.200012,351.935852,87.800003,446.803131,296.529785,17.750221,0.002000,0.004182,101531.687500,0.009681,0.002573,299.738586,294.604797,298.300964,298.842712
538.327271,332.250793,89.254547,438.040436,288.611237,17.059574,0.000909,0.000000,101460.601562,0.008492,0.002265,298.293610,292.491638,297.165497,297.733093
543.890930,325.612427,90.672729,436.557129,289.742218,14.529518,0.000000,0.000000,101508.773438,0.007856,0.000338,297.923523,291.720612,296.608063,297.406555
539.509094,338.053162,89.400002,450.288483,293.304474,17.563639,0.000000,0.000000,101689.304688,0.008936,0.000525,300.160004,292.705048,298.525940,299.829987
508.490906,358.368805,83.890907,459.069733,286.701996,22.741844,0.012909,0.000000,101852.273438,0.010539,0.013847,301.615448,294.087219,299.835114,301.175201
460.218201,374.653992,73.854546,459.892181,244.547211,28.122562,0.035455,0.000000,101842.789062,0.010295,0.036307,302.200195,295.003021,300.092041,301.089294
525.763611,364.358948,85.854538,454.822815,282.337341,29.290442,0.002727,0.000000,101447.046875,0.010203,0.003593,300.973785,295.208344,300.007874,300.686310
471.272766,385.918396,74.654549,455.704102,232.563843,39.092812,0.068545,0.000000,101043.578125,0.012591,0.068578,300.920624,295.771881,300.073822,300.772614
367.200012,401.048370,57.418182,455.335754,213.718597,46.484783,0.223273,1.403636,100825.609375,0.015637,0.223078,301.034912,296.113495,299.759796,300.292877
478.072754,392.400574,76.654549,453.229797,226.141449,37.935032,0.032182,2.193455,101385.398438,0.014931,0.032904,300.930756,295.865662,298.996613,299.597717
480.672699,400.784912,76.527267,464.195984,281.821716,36.391441,0.018545,2.955637,101472.789062,0.015865,0.018902,302.185150,297.013000,300.637512,301.652710
497.654541,398.558533,79.418182,458.841248,283.009125,37.385223,0.026000,0.736364,101350.617188,0.015454,0.026796,301.912689,296.642029,300.704041,301.342834
514.963623,398.333313,83.709091,464.603271,263.407440,35.530418,0.006545,2.362182,101275.070312,0.016288,0.007025,302.451996,297.947296,301.276672,301.751648
489.527252,395.132935,79.727272,476.250183,294.687317,34.568008,0.065273,0.547636,101277.250000,0.014246,0.066349,304.972778,297.785095,302.681549,303.581848
452.763672,404.750427,70.327271,456.842682,289.788025,38.101665,0.025636,0.301091,101371.937500,0.014116,0.026425,300.639587,297.035950,299.758209,300.433990
393.945465,417.322845,61.236366,456.760101,256.709900,46.763744,0.086545,1.394182,101355.585938,0.016062,0.086411,300.881042,297.271301,299.785461,300.233795
476.036377,407.854095,75.909088,463.607849,258.067993,45.890175,0.016545,0.489091,101480.828125,0.015073,0.016858,302.171143,297.640167,301.149719,301.829681
502.981842,401.769867,80.763634,463.603912,258.223480,46.666260,0.030182,1.784364,101357.890625,0.016559,0.030693,302.710022,297.458038,301.342926,302.065674
514.272766,402.208679,83.618179,467.539154,279.436920,44.197742,0.006364,1.243273,101084.796875,0.016426,0.007340,302.942932,298.178101,301.891907,302.594025
514.654541,409.342834,84.090904,480.104401,288.870361,41.186516,0.006000,1.280364,100942.742188,0.016996,0.007036,305.787750,299.173035,303.809326,305.010620
523.109070,410.096344,86.018181,488.179199,305.118103,35.537888,0.000000,0.000000,100816.976562,0.015497,0.000882,305.992401,300.656799,305.069977,306.019562
523.181824,406.393982,86.036362,487.967285,287.075256,34.600777,0.005455,0.000000,100925.484375,0.014431,0.006616,306.449677,300.679810,305.279938,305.925415
491.654541,417.854553,78.654541,489.382324,265.642334,38.912334,0.026000,0.001273,101229.273438,0.015403,0.027267,306.470642,301.094452,305.476746,306.223724
497.018158,414.331879,80.963638,481.636322,279.666321,44.184731,0.011273,1.056000,101501.250000,0.016534,0.012313,305.647278,299.961731,304.206848,304.975891
512.363647,404.902466,83.690903,476.860443,276.551453,42.827812,0.034364,1.574909,101483.523438,0.016686,0.035391,305.260132,298.089996,302.810730,303.843811
501.799988,399.994690,81.090904,460.841888,257.331451,43.045700,0.036364,1.701637,101432.500000,0.017193,0.036825,301.891174,297.659241,300.663086,301.051544
491.872711,409.785706,79.254555,477.935883,275.305695,43.878506,0.020364,0.107455,101509.046875,0.014077,0.020855,304.410431,299.604614,303.479675,304.106140
446.072693,408.194061,71.345444,475.672791,223.665970,36.098183,0.136364,0.004909,101587.703125,0.014340,0.136073,304.052094,299.432281,302.962280,303.583557
372.618164,421.155426,57.636364,473.079346,219.887787,43.183727,0.116545,0.148182,101692.703125,0.014993,0.116875,303.448578,299.781036,302.695251,303.164398
467.327240,414.073669,74.527267,475.357819,233.881836,43.906612,0.071455,0.274727,101787.531250,0.015514,0.071758,304.033875,299.585693,303.155762,303.740265
468.509094,419.761383,73.781815,491.968933,253.865555,44.488232,0.065091,0.537454,101615.875000,0.016348,0.065284,306.812927,300.527985,305.182190,306.687164
453.490906,419.550598,72.945450,481.051697,254.490723,50.507103,0.113818,0.958182,101295.171875,0.015926,0.113929,305.477966,299.636414,303.739014,304.410431
509.109070,408.214508,83.072723,477.990906,277.441254,39.891510,0.018909,0.270727,101264.375000,0.014759,0.019680,304.415588,299.637787,303.456726,304.148590
510.054535,399.466949,84.000008,467.736816,278.923157,41.473896,0.007455,0.743273,101343.882812,0.015551,0.008925,302.837097,298.373016,301.820160,302.336700
498.909088,401.426910,81.636368,466.476990,259.783020,44.648052,0.045636,3.621273,101283.101562,0.017240,0.046524,303.511505,297.690002,301.630188,302.399017
479.745453,408.171783,79.236366,476.836914,265.198151,47.892048,0.019091,1.701818,101099.460938,0.017299,0.019682,304.765137,298.229706,302.810516,304.022858
509.872711,409.730774,83.690903,469.868469,273.387024,46.244362,0.004727,1.562546,100897.812500,0.017215,0.005547,303.368469,298.826752,302.187531,302.755768
489.945465,422.479736,78.909096,486.305847,263.124756,39.614544,0.030000,3.487273,100846.382812,0.016977,0.031155,306.068817,300.887054,304.700592,305.495880
449.563660,418.414948,73.745461,488.681335,299.927917,38.482010,0.102000,0.078182,101204.046875,0.015405,0.102164,307.015289,300.536072,304.927338,305.526459
510.399994,412.857422,83.909096,488.421204,282.121948,40.757534,0.008364,0.001636,101284.492188,0.015858,0.008876,306.005432,301.056610,305.028625,305.841248
527.145386,398.869049,88.036362,490.618103,301.907715,31.460434,0.000182,0.000000,101299.890625,0.013485,0.001100,306.568024,301.303833,305.475250,306.170532
522.509155,402.572083,87.000000,492.486908,290.745422,34.364471,0.004545,0.000000,101358.343750,0.013916,0.005733,306.716461,301.517639,305.945709,306.711365
362.600006,420.896088,56.745461,479.935394,189.841721,43.703224,0.274727,0.117818,101426.828125,0.015198,0.274933,304.743927,300.344696,304.064514,304.581299
521.200012,403.351654,87.109085,495.434174,282.951721,37.546318,0.000909,0.000909,101258.984375,0.013029,0.001573,307.474609,301.268280,306.415100,307.417358
522.472778,399.103180,87.345459,491.531982,292.509338,35.238434,0.003273,0.000000,101234.687500,0.012763,0.004153,306.836792,300.712982,305.682556,306.697052
497.872711,409.218353,81.581825,491.352966,257.114960,38.167755,0.034909,0.013273,101114.937500,0.013831,0.035987,306.640381,300.460938,305.180664,306.310089
478.163635,409.879730,79.290909,490.884521,291.005646,37.796364,0.025455,0.003455,101206.671875,0.013364,0.025718,306.518219,300.311371,304.990356,306.145721
